Date,Open,High,Low,Close,Volume,Adj Close
27-Sep-12,"13,413.47","13,522.83","13,413.47","13,485.97","1,139,900","13,485.97"
26-Sep-12,"13,458.63","13,480.37","13,406.91","13,413.51","1,243,500","13,413.51"
25-Sep-12,"13,559.92","13,620.21","13,457.25","13,457.55","1,386,300","13,457.55"
24-Sep-12,"13,577.85","13,601.90","13,521.68","13,558.92","1,203,700","13,558.92"
21-Sep-12,"13,597.24","13,647.10","13,571.53","13,579.47","4,296,100","13,579.47"
20-Sep-12,"13,575.17","13,599.02","13,503.00","13,596.93","1,179,100","13,596.93"
19-Sep-12,"13,565.41","13,626.48","13,556.74","13,577.96","1,162,100","13,577.96"
18-Sep-12,"13,552.33","13,582.12","13,517.81","13,564.64","1,207,200","13,564.64"
17-Sep-12,"13,588.57","13,593.15","13,526.67","13,553.10","1,280,200","13,553.10"
14-Sep-12,"13,540.40","13,653.24","13,533.94","13,593.37","1,851,600","13,593.37"
13-Sep-12,"13,329.71","13,573.33","13,325.11","13,539.86","1,517,700","13,539.86"
12-Sep-12,"13,321.62","13,373.62","13,317.52","13,333.35","1,115,200","13,333.35"
11-Sep-12,"13,254.60","13,354.34","13,253.21","13,323.36","1,049,200","13,323.36"
10-Sep-12,"13,308.56","13,324.10","13,251.39","13,254.29","1,238,100","13,254.29"
7-Sep-12,"13,289.53","13,320.27","13,266.22","13,306.64","1,422,100","13,306.64"
6-Sep-12,"13,045.23","13,294.13","13,045.08","13,292.00","1,286,500","13,292.00"
5-Sep-12,"13,036.09","13,095.91","13,018.74","13,047.48","925,500","13,047.48"
4-Sep-12,"13,092.15","13,092.39","12,977.09","13,035.94","1,039,200","13,035.94"
31-Aug-12,"13,002.72","13,151.87","13,002.64","13,090.84","1,197,800","13,090.84"
30-Aug-12,"13,101.29","13,101.37","12,978.91","13,000.71","899,800","13,000.71"
29-Aug-12,"13,103.46","13,144.81","13,081.27","13,107.48","915,300","13,107.48"
28-Aug-12,"13,122.74","13,147.32","13,081.12","13,102.99","816,300","13,102.99"
27-Aug-12,"13,157.74","13,176.17","13,115.46","13,124.67","960,700","13,124.67"
24-Aug-12,"13,052.82","13,175.51","13,027.20","13,157.97","880,300","13,157.97"
23-Aug-12,"13,171.37","13,171.37","13,046.46","13,057.46","1,088,000","13,057.46"
22-Aug-12,"13,198.31","13,205.06","13,120.34","13,172.76","1,112,200","13,172.76"
21-Aug-12,"13,272.10","13,330.76","13,186.60","13,203.58","1,170,600","13,203.58"
20-Aug-12,"13,274.58","13,276.15","13,230.06","13,271.64","875,900","13,271.64"
17-Aug-12,"13,251.20","13,281.32","13,244.85","13,275.20","1,385,500","13,275.20"
16-Aug-12,"13,163.24","13,269.35","13,145.85","13,250.11","1,145,800","13,250.11"
15-Aug-12,"13,157.47","13,192.89","13,138.23","13,164.78","771,300","13,164.78"
14-Aug-12,"13,168.11","13,223.01","13,142.10","13,172.14","844,300","13,172.14"
13-Aug-12,"13,204.93","13,205.01","13,112.94","13,169.43","675,500","13,169.43"
10-Aug-12,"13,163.15","13,208.22","13,094.96","13,207.95","866,400","13,207.95"
9-Aug-12,"13,174.73","13,200.23","13,125.09","13,165.19","843,500","13,165.19"
8-Aug-12,"13,158.10","13,202.65","13,115.24","13,175.64","849,100","13,175.64"
7-Aug-12,"13,118.65","13,215.97","13,118.42","13,168.60","952,400","13,168.60"
6-Aug-12,"13,099.88","13,187.28","13,099.72","13,117.51","842,700","13,117.51"
3-Aug-12,"12,884.82","13,133.18","12,884.82","13,096.17","1,123,900","13,096.17"
2-Aug-12,"12,969.70","12,969.85","12,778.90","12,878.88","1,127,700","12,878.88"
1-Aug-12,"13,007.47","13,074.83","12,951.16","12,976.13","1,327,800","12,976.13"
31-Jul-12,"13,071.72","13,082.66","13,006.48","13,008.68","1,259,800","13,008.68"
30-Jul-12,"13,075.35","13,128.64","13,042.85","13,073.01","917,300","13,073.01"
27-Jul-12,"12,888.91","13,117.74","12,888.53","13,075.66","1,615,100","13,075.66"
26-Jul-12,"12,680.59","12,931.22","12,680.59","12,887.93","1,336,200","12,887.93"
25-Jul-12,"12,617.77","12,732.77","12,617.62","12,676.05","1,273,200","12,676.05"
24-Jul-12,"12,720.93","12,730.09","12,521.84","12,617.32","1,315,300","12,617.32"
23-Jul-12,"12,820.45","12,820.45","12,583.41","12,721.46","1,377,600","12,721.46"
20-Jul-12,"12,942.68","12,942.83","12,810.35","12,822.57","2,107,700","12,822.57"
19-Jul-12,"12,909.61","12,977.57","12,889.93","12,943.36","1,394,800","12,943.36"
18-Jul-12,"12,796.98","12,921.94","12,754.61","12,908.70","1,300,700","12,908.70"
17-Jul-12,"12,728.73","12,829.23","12,645.10","12,805.54","1,196,200","12,805.54"
16-Jul-12,"12,776.33","12,779.58","12,690.05","12,727.21","935,000","12,727.21"
13-Jul-12,"12,573.73","12,784.73","12,573.04","12,777.09","1,210,800","12,777.09"
12-Jul-12,"12,602.71","12,630.64","12,492.25","12,573.27","1,427,600","12,573.27"
11-Jul-12,"12,653.04","12,661.97","12,534.33","12,604.53","1,284,200","12,604.53"
10-Jul-12,"12,733.87","12,830.29","12,606.91","12,653.12","1,147,600","12,653.12"
9-Jul-12,"12,772.02","12,772.02","12,686.57","12,736.29","1,001,500","12,736.29"
6-Jul-12,"12,889.40","12,889.40","12,702.99","12,772.47","967,600","12,772.47"
5-Jul-12,"12,941.85","12,961.30","12,852.24","12,896.67","978,000","12,896.67"
3-Jul-12,"12,868.06","12,946.20","12,845.28","12,943.66","638,500","12,943.66"
2-Jul-12,"12,879.71","12,902.12","12,795.48","12,871.39","1,096,400","12,871.39"
29-Jun-12,"12,604.60","12,880.39","12,604.53","12,880.09","1,916,300","12,880.09"
28-Jun-12,"12,626.25","12,626.25","12,450.17","12,602.26","1,258,700","12,602.26"
27-Jun-12,"12,532.93","12,646.87","12,532.71","12,627.01","979,500","12,627.01"
26-Jun-12,"12,503.57","12,576.41","12,452.03","12,534.67","1,092,700","12,534.67"
25-Jun-12,"12,639.80","12,639.87","12,458.01","12,502.66","1,340,900","12,502.66"
22-Jun-12,"12,574.82","12,674.08","12,574.67","12,640.78","2,099,900","12,640.78"
21-Jun-12,"12,823.10","12,857.39","12,561.46","12,573.57","1,467,500","12,573.57"
20-Jun-12,"12,837.10","12,877.18","12,744.92","12,824.39","1,191,100","12,824.39"
19-Jun-12,"12,744.62","12,898.94","12,744.47","12,837.33","1,251,800","12,837.33"
18-Jun-12,"12,767.02","12,781.93","12,696.18","12,741.82","1,112,800","12,741.82"
15-Jun-12,"12,652.21","12,774.70","12,651.38","12,767.17","2,842,900","12,767.17"
14-Jun-12,"12,497.89","12,698.68","12,497.66","12,651.91","1,286,400","12,651.91"
13-Jun-12,"12,566.38","12,598.25","12,453.69","12,496.38","1,257,800","12,496.38"
12-Jun-12,"12,412.07","12,577.02","12,411.91","12,573.80","1,113,600","12,573.80"
11-Jun-12,"12,553.81","12,650.47","12,398.48","12,411.23","1,210,600","12,411.23"
8-Jun-12,"12,460.81","12,554.20","12,398.44","12,554.20","1,118,100","12,554.20"
7-Jun-12,"12,416.53","12,555.26","12,416.53","12,460.96","1,311,500","12,460.96"
6-Jun-12,"12,125.00","12,414.79","12,125.00","12,414.79","1,401,100","12,414.79"
5-Jun-12,"12,101.08","12,147.55","12,072.17","12,127.95","1,089,700","12,127.95"
4-Jun-12,"12,119.85","12,143.69","12,035.09","12,101.46","1,264,400","12,101.46"
1-Jun-12,"12,391.56","12,391.63","12,107.48","12,118.57","1,629,400","12,118.57"
31-May-12,"12,414.41","12,489.87","12,316.48","12,393.45","2,051,400","12,393.45"
30-May-12,"12,579.02","12,579.10","12,396.40","12,419.86","1,228,300","12,419.86"
29-May-12,"12,454.83","12,611.61","12,454.60","12,580.69","1,075,100","12,580.69"
25-May-12,"12,530.74","12,533.12","12,421.53","12,454.83","930,000","12,454.83"
24-May-12,"12,491.91","12,539.59","12,419.63","12,529.75","1,268,100","12,529.75"
23-May-12,"12,501.52","12,508.30","12,311.56","12,496.15","1,521,900","12,496.15"
22-May-12,"12,505.38","12,575.96","12,447.33","12,502.81","1,336,500","12,502.81"
21-May-12,"12,369.15","12,508.11","12,367.72","12,504.48","1,421,100","12,504.48"
18-May-12,"12,443.02","12,492.97","12,336.76","12,369.38","2,407,200","12,369.38"
17-May-12,"12,598.32","12,611.42","12,440.52","12,442.49","1,474,300","12,442.49"
16-May-12,"12,617.32","12,722.63","12,597.34","12,598.55","1,431,300","12,598.55"
15-May-12,"12,695.05","12,758.43","12,608.16","12,632.00","1,560,600","12,632.00"
14-May-12,"12,818.49","12,818.86","12,661.48","12,695.35","1,431,900","12,695.35"
11-May-12,"12,851.79","12,918.01","12,779.28","12,820.60","1,483,700","12,820.60"
10-May-12,"12,831.58","12,931.71","12,820.30","12,855.04","1,516,500","12,855.04"
9-May-12,"12,921.81","12,921.81","12,748.48","12,835.06","1,474,600","12,835.06"
8-May-12,"13,000.73","13,000.73","12,810.39","12,932.09","1,386,200","12,932.09"
7-May-12,"13,035.85","13,049.09","12,970.00","13,008.53","1,100,800","13,008.53"
4-May-12,"13,204.62","13,205.00","13,022.34","13,038.27","1,137,900","13,038.27"
3-May-12,"13,267.59","13,284.09","13,175.64","13,206.59","1,020,900","13,206.59"
2-May-12,"13,278.11","13,278.11","13,192.21","13,268.57","1,007,700","13,268.57"
1-May-12,"13,214.16","13,338.66","13,174.65","13,279.32","1,234,000","13,279.32"
30-Apr-12,"13,228.31","13,228.76","13,176.01","13,213.63","1,278,700","13,213.63"
27-Apr-12,"13,204.70","13,266.68","13,192.21","13,228.31","1,108,500","13,228.31"
26-Apr-12,"13,090.11","13,227.82","13,075.96","13,204.62","1,075,700","13,204.62"
25-Apr-12,"12,997.69","13,105.70","12,993.60","13,090.72","1,352,600","13,090.72"
24-Apr-12,"12,927.77","13,050.30","12,926.49","13,001.56","1,341,100","13,001.56"
23-Apr-12,"13,028.20","13,028.20","12,845.58","12,927.17","1,393,700","12,927.17"
20-Apr-12,"12,964.48","13,082.54","12,964.25","13,029.26","2,120,800","13,029.26"
19-Apr-12,"13,028.73","13,080.20","12,896.82","12,964.10","1,398,100","12,964.10"
18-Apr-12,"13,114.56","13,114.56","13,027.49","13,032.75","1,135,200","13,032.75"
17-Apr-12,"12,921.79","13,131.36","12,921.79","13,115.54","1,153,200","13,115.54"
16-Apr-12,"12,850.88","12,986.77","12,850.80","12,921.41","1,209,900","12,921.41"
13-Apr-12,"12,986.20","12,986.35","12,845.28","12,849.59","1,409,900","12,849.59"
12-Apr-12,"12,806.45","12,986.96","12,806.30","12,986.58","1,197,800","12,986.58"
11-Apr-12,"12,716.92","12,844.82","12,716.92","12,805.39","1,252,100","12,805.39"
10-Apr-12,"12,929.44","12,929.59","12,710.56","12,715.93","1,592,900","12,715.93"
9-Apr-12,"13,057.57","13,057.72","12,903.78","12,929.59","1,055,800","12,929.59"
5-Apr-12,"13,067.18","13,088.11","13,012.46","13,060.14","1,095,300","13,060.14"
4-Apr-12,"13,198.19","13,198.19","12,995.05","13,074.75","3,938,290,000","13,074.75"
3-Apr-12,"13,258.96","13,297.14","13,114.18","13,199.55","3,822,090,000","13,199.55"
2-Apr-12,"13,147.94","13,316.86","13,128.86","13,264.49","3,572,010,000","13,264.49"
30-Mar-12,"13,147.94","13,249.12","13,127.58","13,212.04","3,676,890,000","13,212.04"
29-Mar-12,"13,125.99","13,177.64","12,993.84","13,145.82","3,832,000,000","13,145.82"
28-Mar-12,"13,195.54","13,249.65","13,048.41","13,126.21","3,892,800,000","13,126.21"
27-Mar-12,"13,242.09","13,298.96","13,176.54","13,197.73","3,513,640,000","13,197.73"
26-Mar-12,"13,082.62","13,268.61","13,082.62","13,241.63","3,576,950,000","13,241.63"
23-Mar-12,"13,045.99","13,128.03","12,977.57","13,080.73","3,472,950,000","13,080.73"
22-Mar-12,"13,124.47","13,125.38","12,973.79","13,046.14","3,740,590,000","13,046.14"
21-Mar-12,"13,170.79","13,230.24","13,085.34","13,124.62","3,573,590,000","13,124.62"
20-Mar-12,"13,238.30","13,238.30","13,096.13","13,170.19","3,695,280,000","13,170.19"
19-Mar-12,"13,232.02","13,298.96","13,157.62","13,239.13","3,932,570,000","13,239.13"
16-Mar-12,"13,253.59","13,331.77","13,190.70","13,232.62","5,163,950,000","13,232.62"
15-Mar-12,"13,192.89","13,286.36","13,122.20","13,252.76","4,271,650,000","13,252.76"
14-Mar-12,"13,177.22","13,269.48","13,108.20","13,194.10","4,502,280,000","13,194.10"
13-Mar-12,"12,953.13","13,193.12","12,953.13","13,177.68","4,386,470,000","13,177.68"
12-Mar-12,"12,920.58","13,022.94","12,876.23","12,959.71","3,081,870,000","12,959.71"
9-Mar-12,"12,908.32","12,997.25","12,868.06","12,922.02","3,639,470,000","12,922.02"
8-Mar-12,"12,835.53","12,963.95","12,834.19","12,907.94","3,543,060,000","12,907.94"
7-Mar-12,"12,756.12","12,882.78","12,726.76","12,837.33","3,580,380,000","12,837.33"
6-Mar-12,"12,958.50","12,958.50","12,701.33","12,759.15","4,191,060,000","12,759.15"
5-Mar-12,"12,977.34","13,030.17","12,850.46","12,962.81","3,429,480,000","12,962.81"
2-Mar-12,"12,980.75","13,031.84","12,903.29","12,977.57","3,283,490,000","12,977.57"
1-Mar-12,"12,952.37","13,067.07","12,911.88","12,980.30","3,919,240,000","12,980.30"
29-Feb-12,"13,005.27","13,087.16","12,903.10","12,952.07","4,482,370,000","12,952.07"
28-Feb-12,"12,976.74","13,058.17","12,925.88","13,005.12","3,579,120,000","13,005.12"
27-Feb-12,"12,981.20","13,051.48","12,859.28","12,981.51","3,648,890,000","12,981.51"
24-Feb-12,"12,981.20","13,055.15","12,928.72","12,982.95","3,505,360,000","12,982.95"
23-Feb-12,"12,937.08","13,050.30","12,856.25","12,984.69","3,786,450,000","12,984.69"
22-Feb-12,"12,966.22","13,029.42","12,875.29","12,938.67","3,633,710,000","12,938.67"
21-Feb-12,"12,949.34","13,049.43","12,895.57","12,965.69","3,795,200,000","12,965.69"
17-Feb-12,"12,903.33","13,006.41","12,871.39","12,949.87","3,717,640,000","12,949.87"
16-Feb-12,"12,779.58","12,936.74","12,760.06","12,904.08","4,108,880,000","12,904.08"
15-Feb-12,"12,865.41","12,927.47","12,740.38","12,780.95","4,080,340,000","12,780.95"
14-Feb-12,"12,871.92","12,903.63","12,771.71","12,878.28","3,889,520,000","12,878.28"
13-Feb-12,"12,799.11","12,929.44","12,794.49","12,874.04","3,618,040,000","12,874.04"
10-Feb-12,"12,889.55","12,889.55","12,712.26","12,801.23","3,877,580,000","12,801.23"
9-Feb-12,"12,884.41","12,978.18","12,820.68","12,890.46","4,209,890,000","12,890.46"
8-Feb-12,"12,865.94","12,947.37","12,789.20","12,883.95","4,096,730,000","12,883.95"
7-Feb-12,"12,844.44","12,931.10","12,753.40","12,878.20","3,742,460,000","12,878.20"
6-Feb-12,"12,860.79","12,888.80","12,755.97","12,845.13","3,379,700,000","12,845.13"
3-Feb-12,"12,705.11","12,917.14","12,705.11","12,862.23","4,608,550,000","12,862.23"
2-Feb-12,"12,716.54","12,785.49","12,650.24","12,705.41","4,120,920,000","12,705.41"
1-Feb-12,"12,632.76","12,826.51","12,632.76","12,716.46","4,504,360,000","12,716.46"
31-Jan-12,"12,654.78","12,756.05","12,542.85","12,632.91","4,235,550,000","12,632.91"
30-Jan-12,"12,659.32","12,679.83","12,492.18","12,653.72","3,659,010,000","12,653.72"
27-Jan-12,"12,733.72","12,749.24","12,591.21","12,660.46","3,860,430,000","12,660.46"
26-Jan-12,"12,757.48","12,884.63","12,679.00","12,734.63","4,522,070,000","12,734.63"
25-Jan-12,"12,673.78","12,794.95","12,537.25","12,756.96","4,410,910,000","12,756.96"
24-Jan-12,"12,708.44","12,753.02","12,551.78","12,675.75","3,693,560,000","12,675.75"
23-Jan-12,"12,720.17","12,806.98","12,620.20","12,708.82","3,770,910,000","12,708.82"
20-Jan-12,"12,623.83","12,763.84","12,568.35","12,720.48","3,912,620,000","12,720.48"
19-Jan-12,"12,578.19","12,678.62","12,518.48","12,623.98","4,465,890,000","12,623.98"
18-Jan-12,"12,474.77","12,607.71","12,424.33","12,578.95","4,096,160,000","12,578.95"
17-Jan-12,"12,423.12","12,607.44","12,423.12","12,482.07","4,010,490,000","12,482.07"
13-Jan-12,"12,469.96","12,469.96","12,288.44","12,422.06","3,692,370,000","12,422.06"
12-Jan-12,"12,449.98","12,526.76","12,354.36","12,471.02","4,019,890,000","12,471.02"
11-Jan-12,"12,459.44","12,503.87","12,345.24","12,449.45","3,968,120,000","12,449.45"
10-Jan-12,"12,394.51","12,554.80","12,394.51","12,462.47","4,221,960,000","12,462.47"
9-Jan-12,"12,360.15","12,445.71","12,305.16","12,392.69","3,371,600,000","12,392.69"
6-Jan-12,"12,407.75","12,457.78","12,305.20","12,359.92","3,656,830,000","12,359.92"
5-Jan-12,"12,418.35","12,465.42","12,238.90","12,415.70","4,315,950,000","12,415.70"
4-Jan-12,"12,392.39","12,474.88","12,291.35","12,418.42","3,592,580,000","12,418.42"
3-Jan-12,"12,221.19","12,534.26","12,221.19","12,397.38","3,943,710,000","12,397.38"
30-Dec-11,"12,286.28","12,313.30","12,190.20","12,217.56","2,271,850,000","12,217.56"
29-Dec-11,"12,152.32","12,302.40","12,152.32","12,287.04","2,278,130,000","12,287.04"
28-Dec-11,"12,288.85","12,312.62","12,126.70","12,151.41","2,349,980,000","12,151.41"
27-Dec-11,"12,293.47","12,357.38","12,241.55","12,291.35","2,130,590,000","12,291.35"
23-Dec-11,"12,169.88","12,310.16","12,151.72","12,294.00","2,233,830,000","12,294.00"
22-Dec-11,"12,107.59","12,225.70","12,065.74","12,169.65","3,492,250,000","12,169.65"
21-Dec-11,"12,103.28","12,180.55","11,963.76","12,107.74","3,582,780,000","12,107.74"
20-Dec-11,"11,769.14","12,131.81","11,769.14","12,103.58","4,055,590,000","12,103.58"
19-Dec-11,"11,866.62","11,961.71","11,728.46","11,766.26","3,659,820,000","11,766.26"
16-Dec-11,"11,870.17","12,018.55","11,791.31","11,866.39","5,345,800,000","11,866.39"
15-Dec-11,"11,825.37","12,001.71","11,815.11","11,868.81","3,810,340,000","11,868.81"
14-Dec-11,"11,949.79","11,984.15","11,753.77","11,823.48","4,298,290,000","11,823.48"
13-Dec-11,"12,018.66","12,187.10","11,894.96","11,954.94","4,121,570,000","11,954.94"
12-Dec-11,"12,181.08","12,181.08","11,914.98","12,021.39","3,600,570,000","12,021.39"
9-Dec-11,"11,995.88","12,230.65","11,995.88","12,184.26","3,830,610,000","12,184.26"
8-Dec-11,"12,195.91","12,212.26","11,963.11","11,997.70","4,298,370,000","11,997.70"
7-Dec-11,"12,144.41","12,266.30","12,024.19","12,196.37","4,160,540,000","12,196.37"
6-Dec-11,"12,097.75","12,232.02","12,046.93","12,150.13","3,734,230,000","12,150.13"
5-Dec-11,"12,021.46","12,234.51","12,020.78","12,097.83","4,148,060,000","12,097.83"
2-Dec-11,"12,022.37","12,191.60","11,972.12","12,019.42","4,144,310,000","12,019.42"
1-Dec-11,"12,046.21","12,122.58","11,916.38","12,020.03","3,818,680,000","12,020.03"
30-Nov-11,"11,559.64","12,067.40","11,559.64","12,045.68","5,801,910,000","12,045.68"
29-Nov-11,"11,523.54","11,667.23","11,478.32","11,555.63","3,992,650,000","11,555.63"
28-Nov-11,"11,232.47","11,599.76","11,232.47","11,523.01","3,920,750,000","11,523.01"
25-Nov-11,"11,252.11","11,381.07","11,192.81","11,231.78","1,664,200,000","11,231.78"
23-Nov-11,"11,492.67","11,436.43","11,242.76","11,257.55","3,798,940,000","11,257.55"
22-Nov-11,"11,542.24","11,612.47","11,402.87","11,493.72","3,911,710,000","11,493.72"
21-Nov-11,"11,795.55","11,693.38","11,434.54","11,547.31","4,050,070,000","11,547.31"
18-Nov-11,"11,769.36","11,891.97","11,707.34","11,796.16","3,827,610,000","11,796.16"
17-Nov-11,"11,905.67","11,975.90","11,659.43","11,770.73","4,596,450,000","11,770.73"
16-Nov-11,"12,084.74","12,122.01","11,872.75","11,905.59","4,085,010,000","11,905.59"
15-Nov-11,"12,077.85","12,206.02","11,959.78","12,096.16","3,599,300,000","12,096.16"
14-Nov-11,"12,153.00","12,192.66","12,013.06","12,078.98","3,219,680,000","12,078.98"
11-Nov-11,"11,897.65","12,212.07","11,897.65","12,153.68","3,357,850,000","12,153.68"
10-Nov-11,"11,779.96","11,984.11","11,776.63","11,893.79","4,002,760,000","11,893.79"
9-Nov-11,"12,166.32","12,166.32","11,726.88","11,780.94","4,659,740,000","11,780.94"
8-Nov-11,"12,055.52","12,203.48","11,982.53","12,170.18","3,908,490,000","12,170.18"
7-Nov-11,"11,982.94","12,105.51","11,866.73","12,068.39","3,429,740,000","12,068.39"
4-Nov-11,"12,043.41","12,043.41","11,833.43","11,983.24","3,830,650,000","11,983.24"
3-Nov-11,"11,835.59","12,078.42","11,828.43","12,044.47","4,849,140,000","12,044.47"
2-Nov-11,"11,658.56","11,911.95","11,658.56","11,836.04","4,110,530,000","11,836.04"
1-Nov-11,"11,951.61","11,951.61","11,562.60","11,657.96","5,645,540,000","11,657.96"
31-Oct-11,"12,229.22","12,229.29","11,943.40","11,955.01","4,310,210,000","11,955.01"
28-Oct-11,"12,207.42","12,303.16","12,096.66","12,231.11","4,536,690,000","12,231.11"
27-Oct-11,"11,872.14","12,299.03","11,872.14","12,208.55","6,367,610,000","12,208.55"
26-Oct-11,"11,707.83","11,937.23","11,676.50","11,869.04","4,873,530,000","11,869.04"
25-Oct-11,"11,912.71","11,925.84","11,664.09","11,706.62","4,473,970,000","11,706.62"
24-Oct-11,"11,807.96","11,985.36","11,775.00","11,913.62","4,309,380,000","11,913.62"
21-Oct-11,"11,543.22","11,841.04","11,620.61","11,808.79","4,980,770,000","11,808.79"
20-Oct-11,"11,502.13","11,623.29","11,378.16","11,541.78","4,870,290,000","11,541.78"
19-Oct-11,"11,577.62","11,696.14","11,427.96","11,504.62","4,846,390,000","11,504.62"
18-Oct-11,"11,396.17","11,665.45","11,396.17","11,577.05","4,840,170,000","11,577.05"
17-Oct-11,"11,643.35","11,643.35","11,366.73","11,397.00","4,300,700,000","11,397.00"
14-Oct-11,"11,479.04","11,681.57","11,479.04","11,644.49","4,116,690,000","11,644.49"
13-Oct-11,"11,518.09","11,545.26","11,338.80","11,478.13","4,436,270,000","11,478.13"
12-Oct-11,"11,417.28","11,647.40","11,417.28","11,518.85","5,355,360,000","11,518.85"
11-Oct-11,"11,432.57","11,491.45","11,312.69","11,416.30","4,424,500,000","11,416.30"
10-Oct-11,"11,104.64","11,448.50","11,104.64","11,433.18","4,446,800,000","11,433.18"
7-Oct-11,"11,123.41","11,282.68","11,025.93","11,103.12","5,580,380,000","11,103.12"
6-Oct-11,"10,940.03","11,147.02","10,834.07","11,123.33","5,098,330,000","11,123.33"
5-Oct-11,"10,800.39","10,987.82","10,682.55","10,939.95","2,510,620,000","10,939.95"
4-Oct-11,"10,650.31","10,832.93","10,362.26","10,808.71","3,714,670,000","10,808.71"
3-Oct-11,"10,912.02","11,008.06","10,640.55","10,655.30","5,670,340,000","10,655.30"
30-Sep-11,"11,152.32","11,173.36","10,892.27","10,913.38","4,416,790,000","10,913.38"
29-Sep-11,"11,012.79","11,288.74","10,955.43","11,153.98","5,285,740,000","11,153.98"
28-Sep-11,"11,189.10","11,344.89","10,990.58","11,010.90","4,787,920,000","11,010.90"
27-Sep-11,"11,045.38","11,398.21","11,045.38","11,190.69","5,548,130,000","11,190.69"
26-Sep-11,"10,771.86","11,067.40","10,750.40","11,043.86","4,762,830,000","11,043.86"
23-Sep-11,"10,732.77","10,844.55","10,593.85","10,771.48","5,639,930,000","10,771.48"
22-Sep-11,"11,121.89","11,121.89","10,572.20","10,733.83","6,703,140,000","10,733.83"
21-Sep-11,"11,408.58","11,509.77","11,102.52","11,124.84","4,728,550,000","11,124.84"
20-Sep-11,"11,401.39","11,581.33","11,340.24","11,408.66","4,315,610,000","11,408.66"
19-Sep-11,"11,506.67","11,506.67","11,228.95","11,401.01","4,254,190,000","11,401.01"
16-Sep-11,"11,433.48","11,582.16","11,381.79","11,509.09","5,248,890,000","11,509.09"
15-Sep-11,"11,247.64","11,460.73","11,247.64","11,433.18","4,479,730,000","11,433.18"
14-Sep-11,"11,106.83","11,393.75","10,986.57","11,246.73","4,986,740,000","11,246.73"
13-Sep-11,"11,054.99","11,176.16","10,960.99","11,105.85","4,681,370,000","11,105.85"
12-Sep-11,"10,990.01","11,082.08","10,789.87","11,061.12","5,168,550,000","11,061.12"
9-Sep-11,"11,294.53","11,294.53","10,919.21","10,992.13","4,586,370,000","10,992.13"
8-Sep-11,"11,414.64","11,504.40","11,243.59","11,295.81","4,465,170,000","11,295.81"
7-Sep-11,"11,138.01","11,432.88","11,138.01","11,414.86","4,441,040,000","11,414.86"
6-Sep-11,"11,237.23","11,237.23","10,890.11","11,139.30","5,103,980,000","11,139.30"
2-Sep-11,"11,492.06","11,492.06","11,180.66","11,240.26","4,401,740,000","11,240.26"
1-Sep-11,"11,613.30","11,733.11","11,471.02","11,493.57","4,780,410,000","11,493.57"
31-Aug-11,"11,560.55","11,739.39","11,512.12","11,613.53","5,267,840,000","11,613.53"
30-Aug-11,"11,532.06","11,641.34","11,409.87","11,559.95","4,572,570,000","11,559.95"
29-Aug-11,"11,286.58","11,568.08","11,286.58","11,539.25","4,228,070,000","11,539.25"
26-Aug-11,"11,145.20","11,347.50","10,922.85","11,284.54","5,035,320,000","11,284.54"
25-Aug-11,"11,321.02","11,437.87","11,083.41","11,149.82","5,748,420,000","11,149.82"
24-Aug-11,"11,175.70","11,345.54","11,078.56","11,320.71","5,315,310,000","11,320.71"
23-Aug-11,"10,854.58","11,189.14","10,837.93","11,176.76","5,013,170,000","11,176.76"
22-Aug-11,"10,820.37","11,075.04","10,800.09","10,854.65","5,436,260,000","10,854.65"
19-Aug-11,"10,989.60","11,099.26","10,749.83","10,817.65","5,167,560,000","10,817.65"
18-Aug-11,"11,406.27","11,406.27","10,830.59","10,990.58","3,234,810,000","10,990.58"
17-Aug-11,"11,392.01","11,550.37","11,306.18","11,410.21","4,388,340,000","11,410.21"
16-Aug-11,"11,479.12","11,479.12","11,279.69","11,405.93","5,071,600,000","11,405.93"
15-Aug-11,"11,269.93","11,521.73","11,269.93","11,482.90","4,272,850,000","11,482.90"
12-Aug-11,"11,143.39","11,402.83","11,116.29","11,269.02","5,640,380,000","11,269.02"
11-Aug-11,"10,729.85","11,286.39","10,729.85","11,143.31","3,685,050,000","11,143.31"
10-Aug-11,"11,227.92","11,227.92","10,662.04","10,719.94","5,018,070,000","10,719.94"
9-Aug-11,"10,810.91","11,251.08","10,588.55","11,239.77","2,366,660,000","11,239.77"
8-Aug-11,"11,433.93","11,433.93","10,779.05","10,809.85","2,615,150,000","10,809.85"
5-Aug-11,"11,384.29","11,634.04","11,126.32","11,444.61","5,454,590,000","11,444.61"
4-Aug-11,"11,893.79","11,893.79","11,365.74","11,383.68","4,266,530,000","11,383.68"
3-Aug-11,"11,863.89","11,957.63","11,678.69","11,896.44","6,446,940,000","11,896.44"
2-Aug-11,"12,130.22","12,152.96","11,857.91","11,866.62","5,206,290,000","11,866.62"
1-Aug-11,"12,144.30","12,320.94","11,978.55","12,132.49","4,967,390,000","12,132.49"
29-Jul-11,"12,239.28","12,262.74","12,044.21","12,143.24","5,061,190,000","12,143.24"
28-Jul-11,"12,301.95","12,412.48","12,200.99","12,240.11","4,951,800,000","12,240.11"
27-Jul-11,"12,498.65","12,499.48","12,275.38","12,302.55","3,479,040,000","12,302.55"
26-Jul-11,"12,592.12","12,618.11","12,457.25","12,501.30","4,007,050,000","12,501.30"
